Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_CGPA,Sleep_Hours,Social_Hours_Week,Final_CGPA,Attendance_Category,Performance_Band,Pass_Fail,Risk_Level,Risk_Score
ID02233,Female,20,Economics,75.2,2.7,4.0,6.1,12,4.0,Good,Excellent,1,Low Risk,20.36
ID02234,Female,19,Engineering,87.9,2.4,3.19,8.7,6,3.36,Excellent,Very Good,1,Low Risk,22.932499999999997
ID02235,Female,21,Engineering,76.7,2.3,2.84,6.5,7,2.94,Good,Good,1,Low Risk,31.435
ID02236,Female,23,Business,69.1,2.3,2.71,6.0,9,2.86,Low,Good,1,Medium Risk,35.99250000000001
ID02237,Female,23,Computer Science,67.3,9.3,3.75,7.9,9,4.0,Low,Excellent,1,Medium Risk,16.902500000000003
ID02238,Male,20,Business,100.0,10.2,3.74,9.1,12,4.0,Excellent,Excellent,1,Low Risk,2.274999999999998
ID02239,Male,20,Psychology,98.3,6.5,3.82,6.1,12,4.0,Excellent,Excellent,1,Low Risk,2.3400000000000025
ID02240,Male,21,Mathematics,100.0,5.5,3.08,7.5,8,3.34,Excellent,Very Good,1,Low Risk,8.049999999999999
ID02241,Female,22,Business,93.1,2.4,3.62,7.7,8,3.86,Excellent,Excellent,1,Low Risk,16.830000000000002
ID02242,Male,20,Computer Science,78.6,3.1,3.08,5.6,4,3.07,Good,Very Good,1,Low Risk,25.28
ID02243,Female,23,Psychology,100.0,1.3,2.66,4.9,13,2.59,Excellent,Good,1,Medium Risk,26.525
ID02244,Female,19,Engineering,84.5,3.5,3.66,4.9,13,3.79,Good,Excellent,1,Low Risk,15.95
ID02245,Female,18,Psychology,88.3,1.7,3.92,8.9,7,3.89,Excellent,Excellent,1,Medium Risk,19.165
ID02246,Male,24,Economics,84.4,4.5,2.59,6.3,11,2.93,Good,Good,1,Low Risk,21.357499999999995
ID02247,Male,19,Business,40.8,2.6,2.58,6.1,8,2.43,Critical,Average,1,High Risk,48.665
ID02248,Female,22,Computer Science,100.0,4.8,3.12,7.5,8,3.48,Excellent,Very Good,1,Low Risk,8.5
ID02249,Female,18,Business,92.4,2.3,3.58,9.0,7,3.8,Excellent,Excellent,1,Low Risk,17.894999999999996
ID02250,Male,19,Engineering,89.9,1.2,2.53,5.3,5,2.59,Excellent,Good,1,Medium Risk,32.6075
ID02251,Male,19,Engineering,84.1,2.0,3.21,4.2,8,3.45,Good,Very Good,1,Low Risk,26.067500000000003
ID02252,Female,21,Computer Science,87.5,5.0,2.8,9.2,7,3.2,Excellent,Very Good,1,Low Risk,16.125
ID02253,Female,24,Economics,76.0,5.2,3.45,7.8,6,3.42,Good,Very Good,1,Low Risk,15.612499999999999
ID02254,Female,22,Mathematics,94.2,4.9,2.7,5.4,10,3.06,Excellent,Very Good,1,Low Risk,14.384999999999994
ID02255,Female,23,Psychology,65.4,4.5,3.49,6.3,5,3.52,Low,Excellent,1,Medium Risk,22.032499999999995
ID02256,Female,21,Psychology,87.8,4.1,3.02,5.5,6,3.42,Excellent,Very Good,1,Low Risk,17.665000000000003
ID02257,Male,18,Engineering,93.4,5.9,2.63,8.0,6,2.94,Excellent,Good,1,Low Risk,14.957499999999996
ID02258,Male,24,Business,82.0,0.6,3.13,8.5,12,3.37,Good,Very Good,1,Medium Risk,33.31250000000001
ID02259,Male,23,Business,90.6,9.1,2.13,8.0,12,2.74,Excellent,Good,1,Medium Risk,20.592500000000005
ID02260,Male,21,Economics,70.1,3.5,2.82,7.2,11,2.75,Low,Good,1,Medium Risk,29.780000000000005
ID02261,Female,24,Mathematics,70.5,5.9,3.27,7.6,5,3.35,Low,Very Good,1,Medium Risk,19.6625
ID02262,Female,22,Business,88.6,3.9,2.21,5.9,4,2.26,Excellent,Average,1,Medium Risk,25.192500000000006
ID02263,Female,20,Psychology,95.2,2.5,1.81,6.3,12,2.26,Excellent,Average,1,High Risk,31.322499999999998
ID02264,Male,20,Business,56.9,3.3,1.93,7.0,9,1.53,Critical,Poor,0,High Risk,44.307500000000005
ID02265,Female,18,Mathematics,92.8,2.0,3.76,6.6,3,4.0,Excellent,Excellent,1,Low Risk,17.340000000000003
ID02266,Female,20,Psychology,76.9,2.2,3.06,7.0,8,3.16,Good,Very Good,1,Low Risk,29.819999999999997
ID02267,Female,21,Business,82.1,5.3,2.83,4.6,6,3.08,Good,Very Good,1,Low Risk,18.292500000000004
ID02268,Female,18,Psychology,64.9,4.5,3.57,8.3,8,3.43,Low,Very Good,1,Medium Risk,21.557499999999997
ID02269,Male,23,Engineering,72.2,1.1,2.9,5.4,8,2.68,Low,Good,1,Medium Risk,37.735
ID02270,Male,22,Engineering,99.5,2.3,3.23,4.0,7,3.57,Excellent,Excellent,1,Low Risk,17.7625
ID02271,Male,18,Economics,85.5,3.5,3.11,5.9,7,3.48,Excellent,Very Good,1,Low Risk,20.3125
ID02272,Male,23,Engineering,79.3,3.9,2.86,6.7,5,2.9,Good,Good,1,Low Risk,23.690000000000005
ID02273,Male,18,Business,83.3,11.1,3.25,10.0,12,3.87,Good,Excellent,1,Low Risk,14.0775
ID02274,Female,19,Mathematics,92.3,4.5,3.49,6.3,4,3.83,Excellent,Excellent,1,Low Risk,9.927499999999998
ID02275,Female,19,Psychology,91.6,0.9,3.01,7.3,9,3.38,Excellent,Very Good,1,Medium Risk,28.84250000000001
ID02276,Female,18,Computer Science,83.9,4.1,2.87,7.5,6,3.42,Good,Very Good,1,Low Risk,20.732499999999995
ID02277,Female,24,Engineering,100.0,1.7,2.93,4.7,11,2.98,Excellent,Good,1,Medium Risk,22.562499999999996
ID02278,Male,20,Engineering,99.6,3.6,1.95,6.8,5,2.46,Excellent,Average,1,High Risk,23.7175
ID02279,Female,19,Computer Science,91.2,11.6,3.24,6.6,11,4.0,Excellent,Excellent,1,Low Risk,10.609999999999996
ID02280,Male,24,Computer Science,85.8,2.9,2.5,7.1,7,2.78,Excellent,Good,1,Low Risk,27.915000000000003
ID02281,Male,24,Business,94.9,6.7,3.41,7.6,8,3.86,Excellent,Excellent,1,Low Risk,7.457499999999996
ID02282,Male,22,Psychology,89.7,4.0,3.05,8.3,2,3.45,Excellent,Very Good,1,Low Risk,16.947499999999998
ID02283,Male,23,Engineering,100.0,8.9,3.15,5.7,6,3.82,Excellent,Excellent,1,Low Risk,7.437500000000001
ID02284,Male,21,Mathematics,98.5,5.5,3.45,7.7,8,3.84,Excellent,Excellent,1,Low Risk,5.487499999999998
ID02285,Male,19,Business,69.7,7.2,2.64,5.9,8,2.75,Low,Good,1,Medium Risk,25.534999999999997
ID02286,Male,18,Business,68.7,5.0,3.28,5.6,9,3.21,Low,Very Good,1,Medium Risk,20.384999999999998
ID02287,Female,20,Mathematics,74.5,2.9,3.23,9.6,7,3.01,Low,Very Good,1,Medium Risk,26.6125
ID02288,Male,21,Mathematics,99.6,8.3,3.01,4.3,4,3.67,Excellent,Excellent,1,Low Risk,8.842500000000005
ID02289,Male,23,Economics,61.4,4.6,2.64,6.2,8,2.6,Low,Good,1,Medium Risk,30.87
ID02290,Male,24,Mathematics,90.9,3.0,3.4,7.3,3,3.83,Excellent,Excellent,1,Low Risk,17.345
ID02291,Female,23,Computer Science,90.4,2.5,3.45,6.1,9,3.69,Excellent,Excellent,1,Low Risk,19.132499999999997
ID02292,Male,19,Engineering,100.0,4.7,3.16,7.2,6,3.38,Excellent,Very Good,1,Low Risk,8.549999999999997
ID02293,Male,23,Economics,87.7,7.5,2.56,5.0,6,2.91,Excellent,Good,1,Low Risk,18.134999999999998
ID02294,Male,23,Computer Science,64.9,5.2,2.84,4.2,4,2.68,Low,Good,1,Medium Risk,25.945
ID02295,Male,20,Economics,70.6,3.2,3.07,5.7,6,3.17,Low,Very Good,1,Medium Risk,28.567500000000003
ID02296,Male,24,Engineering,67.3,5.1,3.44,7.2,8,3.45,Low,Very Good,1,Medium Risk,19.615000000000002
ID02297,Male,20,Economics,76.9,6.3,2.31,6.7,8,2.57,Good,Good,1,Medium Risk,25.182499999999997
ID02298,Male,20,Computer Science,82.3,1.3,2.82,8.0,11,3.01,Good,Very Good,1,Medium Risk,33.09
ID02299,Male,18,Psychology,67.5,1.7,2.9,4.9,11,2.81,Low,Good,1,Medium Risk,37.449999999999996
ID02300,Male,23,Engineering,100.0,6.0,3.06,6.1,7,3.41,Excellent,Very Good,1,Low Risk,8.225
ID02301,Female,23,Business,65.1,1.6,2.45,6.9,11,2.22,Low,Average,1,Medium Risk,42.8675
ID02302,Female,23,Engineering,100.0,3.6,2.99,5.5,8,3.34,Excellent,Very Good,1,Low Risk,14.437499999999996
ID02303,Male,22,Engineering,100.0,4.3,2.94,7.2,4,3.39,Excellent,Very Good,1,Low Risk,12.075
ID02304,Male,20,Engineering,98.5,2.1,2.58,6.6,8,2.68,Excellent,Good,1,Low Risk,24.7
ID02305,Female,21,Psychology,74.6,3.6,3.04,7.7,8,3.16,Low,Very Good,1,Medium Risk,25.43
ID02306,Male,19,Computer Science,90.1,4.3,2.83,7.4,5,3.23,Excellent,Very Good,1,Low Risk,17.492500000000003
ID02307,Male,24,Business,65.8,7.7,3.35,4.2,9,3.35,Low,Very Good,1,Medium Risk,21.0775
ID02308,Female,21,Computer Science,98.7,7.2,2.66,9.2,7,3.2,Excellent,Very Good,1,Low Risk,12.309999999999999
ID02309,Male,24,Economics,83.9,4.7,3.14,4.0,11,3.5,Good,Excellent,1,Low Risk,15.969999999999995
ID02310,Male,18,Economics,78.9,2.7,2.7,4.7,15,2.59,Good,Good,1,Low Risk,30.069999999999993
ID02311,Male,18,Economics,66.6,7.3,2.8,6.9,11,2.89,Low,Good,1,Medium Risk,25.53
ID02312,Female,24,Computer Science,47.8,7.5,3.25,7.4,12,3.19,Critical,Very Good,1,High Risk,30.052500000000002
ID02313,Male,23,Mathematics,69.4,2.5,3.22,6.6,14,3.06,Low,Very Good,1,Medium Risk,30.594999999999995
ID02314,Female,21,Psychology,100.0,4.5,2.89,6.2,11,3.14,Excellent,Very Good,1,Low Risk,11.712499999999999
ID02315,Female,23,Mathematics,79.0,3.0,2.97,6.9,8,2.87,Good,Good,1,Low Risk,26.4625
ID02316,Male,22,Economics,82.5,4.8,2.37,7.8,5,2.82,Good,Good,1,Medium Risk,22.9375
ID02317,Male,18,Psychology,94.8,2.4,3.8,5.3,9,4.0,Excellent,Excellent,1,Low Risk,14.490000000000002
ID02318,Male,18,Computer Science,100.0,6.2,3.44,5.3,10,3.63,Excellent,Excellent,1,Low Risk,4.9
ID02319,Male,21,Economics,100.0,4.8,3.43,5.7,6,3.78,Excellent,Excellent,1,Low Risk,5.787499999999999
ID02320,Male,18,Computer Science,70.4,2.4,2.3,9.0,11,1.98,Low,Poor,0,Medium Risk,38.595
ID02321,Female,22,Psychology,55.9,5.9,2.8,7.6,11,2.81,Critical,Good,1,High Risk,30.345000000000002
ID02322,Female,22,Computer Science,100.0,2.7,2.93,7.9,7,3.33,Excellent,Very Good,1,Low Risk,18.5625
ID02323,Female,22,Computer Science,100.0,1.1,2.13,9.4,8,2.32,Excellent,Average,1,Medium Risk,31.962500000000002
ID02324,Male,19,Business,87.8,2.0,3.54,8.2,7,3.59,Excellent,Excellent,1,Low Risk,21.515
ID02325,Female,22,Mathematics,65.9,6.6,3.83,7.2,3,4.0,Low,Excellent,1,Medium Risk,16.832499999999996
ID02326,Female,22,Mathematics,99.4,9.4,4.0,9.3,7,4.0,Excellent,Excellent,1,Low Risk,0.26999999999999746
ID02327,Female,19,Mathematics,83.4,9.6,2.58,5.5,8,3.11,Good,Very Good,1,Low Risk,19.894999999999996
ID02328,Male,23,Engineering,83.3,2.8,3.16,6.6,10,3.26,Good,Very Good,1,Low Risk,23.665
ID02329,Female,20,Business,98.4,3.6,3.76,8.7,9,3.99,Excellent,Excellent,1,Low Risk,8.419999999999998
ID02330,Male,18,Economics,90.0,3.1,2.97,4.0,8,3.04,Excellent,Very Good,1,Low Risk,21.112499999999997
ID02331,Male,22,Economics,67.2,4.0,2.82,5.8,4,2.81,Low,Good,1,Medium Risk,29.085
ID02332,Male,18,Economics,80.1,1.6,2.17,8.2,10,2.49,Good,Average,1,Medium Risk,38.5675
ID02333,Female,21,Mathematics,94.9,2.9,3.67,7.2,4,4.0,Excellent,Excellent,1,Low Risk,13.5825
ID02334,Female,18,Mathematics,92.7,4.5,3.09,7.8,12,3.39,Excellent,Very Good,1,Low Risk,13.247499999999999
ID02335,Male,24,Business,88.9,6.7,2.74,4.1,7,3.08,Excellent,Very Good,1,Low Risk,16.019999999999996
ID02336,Male,23,Computer Science,99.0,4.7,3.24,5.7,10,3.7,Excellent,Excellent,1,Low Risk,8.299999999999997
ID02337,Male,19,Mathematics,79.6,3.5,3.18,8.0,5,3.05,Good,Very Good,1,Low Risk,22.355
ID02338,Male,18,Economics,87.7,2.1,3.18,5.6,9,3.49,Excellent,Very Good,1,Low Risk,24.309999999999995
ID02339,Male,18,Computer Science,34.4,6.9,2.99,8.2,7,2.61,Critical,Good,1,High Risk,38.357499999999995
ID02340,Male,18,Mathematics,78.3,1.5,3.91,7.4,13,3.8,Good,Excellent,1,Medium Risk,24.552500000000002
ID02341,Female,20,Psychology,96.5,1.7,3.03,5.2,7,3.26,Excellent,Very Good,1,Medium Risk,23.262499999999996
ID02342,Male,20,Engineering,79.1,5.6,3.91,7.5,6,4.0,Good,Excellent,1,Low Risk,10.192500000000003
ID02343,Male,21,Mathematics,78.0,6.0,3.38,8.1,13,3.46,Good,Very Good,1,Low Risk,15.325000000000001
ID02344,Male,19,Psychology,69.4,0.6,3.28,7.5,8,3.16,Low,Very Good,1,Medium Risk,37.67
ID02345,Female,18,Business,100.0,3.5,3.04,7.8,8,3.41,Excellent,Very Good,1,Low Risk,14.399999999999999
ID02346,Female,18,Psychology,93.2,1.0,3.59,4.4,8,3.56,Excellent,Excellent,1,Medium Risk,22.6475
ID02347,Female,18,Business,97.4,3.6,3.16,10.0,11,3.42,Excellent,Very Good,1,Low Risk,14.119999999999996
ID02348,Male,18,Mathematics,59.1,3.2,2.63,10.0,8,2.43,Critical,Average,1,High Risk,37.5925
ID02349,Female,20,Business,82.6,8.3,2.62,9.1,8,2.96,Good,Good,1,Low Risk,19.905
ID02350,Male,23,Psychology,80.8,5.1,3.31,7.2,5,3.54,Good,Excellent,1,Low Risk,14.677500000000002
ID02351,Female,23,Engineering,80.8,5.2,2.65,6.4,10,3.02,Good,Very Good,1,Low Risk,20.4525
ID02352,Female,21,Computer Science,75.8,7.6,3.07,6.4,11,3.25,Good,Very Good,1,Low Risk,19.027500000000003
ID02353,Female,24,Computer Science,79.8,7.7,3.63,8.2,9,3.62,Good,Excellent,1,Low Risk,12.327500000000002
ID02354,Female,22,Engineering,97.7,4.3,3.25,8.6,3,3.54,Excellent,Excellent,1,Low Risk,10.397499999999999
ID02355,Female,19,Economics,56.3,2.7,2.74,6.0,7,2.4,Critical,Average,1,High Risk,39.89
ID02356,Male,23,Computer Science,100.0,6.5,3.8,7.0,10,4.0,Excellent,Excellent,1,Low Risk,1.7500000000000013
ID02357,Female,24,Mathematics,92.3,6.3,3.37,8.9,8,3.7,Excellent,Excellent,1,Low Risk,8.9775
ID02358,Male,18,Economics,84.4,5.6,3.61,6.8,9,4.0,Good,Excellent,1,Low Risk,10.4325
ID02359,Male,23,Mathematics,98.6,4.3,1.97,7.2,6,2.45,Excellent,Average,1,High Risk,21.192500000000006
ID02360,Male,21,Psychology,63.2,3.6,3.27,9.1,7,3.19,Low,Very Good,1,Medium Risk,28.5475
ID02361,Male,22,Psychology,75.0,7.8,3.52,8.8,7,3.68,Good,Excellent,1,Low Risk,15.45
ID02362,Male,23,Economics,83.2,3.2,3.95,8.2,12,4.0,Good,Excellent,1,Low Risk,15.197499999999998
ID02363,Male,21,Economics,100.0,2.6,2.37,5.4,13,2.66,Excellent,Good,1,Medium Risk,23.8625
ID02364,Male,20,Economics,84.3,3.4,3.7,5.4,8,3.98,Good,Excellent,1,Low Risk,16.09
ID02365,Female,22,Economics,91.8,2.3,3.92,5.9,7,3.99,Excellent,Excellent,1,Low Risk,15.190000000000003
ID02366,Male,21,Business,76.2,6.3,2.09,6.2,8,2.22,Good,Average,1,Medium Risk,27.4225
ID02367,Male,24,Economics,92.3,4.3,3.34,7.3,8,3.82,Excellent,Excellent,1,Low Risk,12.040000000000003
ID02368,Female,23,Economics,100.0,1.0,3.41,6.9,8,3.66,Excellent,Excellent,1,Medium Risk,21.162499999999998
ID02369,Male,20,Psychology,99.9,5.1,2.94,6.8,6,3.53,Excellent,Excellent,1,Low Risk,9.319999999999997
ID02370,Female,24,Mathematics,83.8,3.5,2.85,6.6,8,3.32,Good,Very Good,1,Low Risk,23.3525
ID02371,Female,21,Psychology,95.1,4.0,3.43,5.7,11,3.65,Excellent,Excellent,1,Low Risk,11.1925
ID02372,Female,21,Computer Science,93.7,4.6,2.79,6.3,7,3.09,Excellent,Very Good,1,Low Risk,15.022499999999999
ID02373,Female,24,Business,92.6,2.9,2.99,10.0,4,3.03,Excellent,Very Good,1,Low Risk,20.567500000000003
ID02374,Male,23,Business,100.0,2.6,3.51,8.0,10,3.75,Excellent,Excellent,1,Low Risk,13.887500000000003
ID02375,Female,22,Mathematics,100.0,5.6,3.98,7.0,7,4.0,Excellent,Excellent,1,Low Risk,0.17500000000000016
ID02376,Male,20,Economics,83.1,1.8,3.37,4.7,7,3.32,Good,Very Good,1,Medium Risk,25.917500000000004
ID02377,Male,18,Psychology,94.6,2.2,3.17,5.5,8,3.19,Excellent,Very Good,1,Low Risk,20.892500000000002
ID02378,Female,19,Computer Science,79.3,2.5,2.84,6.9,10,2.8,Good,Good,1,Low Risk,29.465000000000003
ID02379,Male,22,Psychology,71.2,6.8,2.59,9.0,9,2.84,Low,Good,1,Medium Risk,25.2975
ID02380,Female,20,Economics,81.0,7.9,3.65,7.3,9,4.0,Good,Excellent,1,Low Risk,11.6125
ID02381,Female,24,Economics,83.9,2.5,3.02,7.3,11,3.27,Good,Very Good,1,Low Risk,25.819999999999997
ID02382,Female,21,Engineering,60.1,2.2,3.68,8.7,3,3.49,Low,Very Good,1,Medium Risk,31.954999999999995
ID02383,Female,24,Psychology,97.9,4.3,2.94,5.5,9,3.15,Excellent,Very Good,1,Low Risk,13.019999999999996
ID02384,Male,20,Mathematics,43.5,3.5,2.78,9.1,7,2.49,Critical,Average,1,High Risk,42.1
ID02385,Male,24,Psychology,100.0,6.4,3.31,6.4,9,3.78,Excellent,Excellent,1,Low Risk,6.0375
ID02386,Female,24,Business,100.0,5.3,3.06,8.7,9,3.34,Excellent,Very Good,1,Low Risk,8.225
ID02387,Male,19,Computer Science,81.1,9.9,2.5,9.5,8,3.22,Good,Very Good,1,Low Risk,21.630000000000003
ID02388,Female,23,Mathematics,85.1,2.3,4.0,5.6,11,4.0,Excellent,Excellent,1,Low Risk,17.505000000000003
ID02389,Female,19,Engineering,89.5,6.3,2.79,7.0,12,3.39,Excellent,Very Good,1,Low Risk,15.3125
ID02390,Female,18,Computer Science,76.2,3.2,3.56,8.2,11,3.48,Good,Very Good,1,Low Risk,21.759999999999998
ID02391,Male,18,Computer Science,87.9,2.1,3.52,6.6,8,3.75,Excellent,Excellent,1,Low Risk,21.244999999999997
ID02392,Male,19,Business,82.8,3.1,2.47,6.6,10,2.6,Good,Good,1,Medium Risk,28.7275
ID02393,Male,22,Business,83.6,3.3,2.6,6.4,10,3.06,Good,Very Good,1,Low Risk,26.430000000000003
ID02394,Male,22,Business,87.7,7.5,2.95,4.2,8,3.28,Excellent,Very Good,1,Low Risk,14.722499999999997
ID02395,Female,24,Mathematics,65.3,1.4,2.67,8.6,10,2.56,Low,Good,1,Medium Risk,41.6525
ID02396,Male,24,Psychology,85.6,2.5,3.96,5.5,11,4.0,Excellent,Excellent,1,Low Risk,16.830000000000005
ID02397,Male,21,Computer Science,87.5,4.2,3.0,4.0,4,3.27,Excellent,Very Good,1,Low Risk,17.575
ID02398,Male,18,Psychology,86.9,2.0,3.54,8.6,5,3.75,Excellent,Excellent,1,Low Risk,21.919999999999998
ID02399,Female,21,Psychology,81.8,9.3,3.36,7.7,8,3.91,Good,Excellent,1,Low Risk,13.790000000000003
ID02400,Female,18,Business,100.0,10.2,3.23,5.0,14,3.88,Excellent,Excellent,1,Low Risk,6.7375
ID02401,Male,19,Psychology,79.7,4.0,3.12,8.6,6,3.13,Good,Very Good,1,Low Risk,20.834999999999997
ID02402,Male,22,Computer Science,88.4,5.6,3.72,8.0,10,4.0,Excellent,Excellent,1,Low Risk,7.669999999999996
ID02403,Male,24,Computer Science,100.0,8.5,2.69,7.0,5,3.32,Excellent,Very Good,1,Low Risk,11.462499999999999
ID02404,Male,22,Economics,83.8,3.7,3.96,6.5,8,4.0,Good,Excellent,1,Low Risk,12.840000000000002
ID02405,Female,19,Engineering,88.2,5.4,2.46,6.8,5,2.94,Excellent,Good,1,Medium Risk,18.784999999999997
ID02406,Female,21,Mathematics,83.6,1.9,3.49,7.3,4,3.8,Good,Excellent,1,Medium Risk,24.2425
ID02407,Male,21,Psychology,100.0,1.0,2.4,5.8,7,2.48,Excellent,Average,1,Medium Risk,30.0
ID02408,Male,20,Mathematics,81.1,6.7,2.94,8.7,9,3.22,Good,Very Good,1,Low Risk,17.78
ID02409,Female,24,Mathematics,100.0,3.8,3.15,7.8,4,3.61,Excellent,Excellent,1,Low Risk,12.2375
ID02410,Male,24,Mathematics,83.4,10.0,2.86,6.8,10,3.61,Good,Excellent,1,Low Risk,17.445
ID02411,Female,24,Economics,72.1,2.8,3.01,9.6,4,2.72,Low,Good,1,Medium Risk,30.017500000000005
ID02412,Male,18,Mathematics,95.2,1.7,2.41,6.5,8,2.64,Excellent,Good,1,Medium Risk,29.272499999999994
ID02413,Male,21,Economics,80.4,6.4,2.61,9.3,5,2.82,Good,Good,1,Low Risk,20.982499999999998
ID02414,Male,19,Computer Science,94.3,9.5,3.35,7.4,8,3.9,Excellent,Excellent,1,Low Risk,8.2525
ID02415,Male,21,Psychology,44.1,1.9,3.11,8.1,5,2.62,Critical,Good,1,High Risk,45.3425
ID02416,Female,22,Economics,85.1,2.2,2.75,6.4,7,2.88,Excellent,Good,1,Low Risk,28.8425
ID02417,Male,18,Engineering,78.1,8.3,3.76,4.2,13,3.91,Good,Excellent,1,Low Risk,11.955000000000004
ID02418,Male,24,Mathematics,69.1,11.7,2.49,7.7,4,3.01,Low,Very Good,1,Medium Risk,27.1175
ID02419,Male,23,Engineering,76.7,5.4,2.92,5.2,6,2.91,Good,Good,1,Low Risk,19.935
ID02420,Male,20,Computer Science,76.4,2.6,2.85,6.1,5,2.72,Good,Good,1,Low Risk,30.2825
ID02421,Male,18,Computer Science,84.3,7.9,3.41,7.1,10,3.92,Good,Excellent,1,Low Risk,12.2275
ID02422,Male,22,Business,64.5,3.4,3.12,6.0,7,3.18,Low,Very Good,1,Medium Risk,30.074999999999996
ID02423,Female,24,Mathematics,89.7,2.7,3.05,7.0,6,3.51,Excellent,Excellent,1,Low Risk,22.1475
ID02424,Male,22,Business,100.0,2.9,2.18,7.3,8,2.47,Excellent,Average,1,Medium Risk,24.325
ID02425,Male,22,Engineering,89.2,5.9,3.53,4.8,12,4.0,Excellent,Excellent,1,Low Risk,8.9725
ID02426,Female,24,Psychology,97.1,4.1,2.99,7.4,5,3.54,Excellent,Excellent,1,Low Risk,13.742500000000001
ID02427,Male,22,Business,100.0,5.2,3.16,6.1,4,3.59,Excellent,Excellent,1,Low Risk,7.349999999999998
ID02428,Female,19,Computer Science,100.0,6.5,2.73,5.4,7,2.96,Excellent,Good,1,Low Risk,11.112499999999999
ID02429,Male,20,Mathematics,100.0,3.5,2.65,4.0,10,3.03,Excellent,Very Good,1,Low Risk,17.8125
ID02430,Female,23,Engineering,77.5,6.9,3.85,4.7,12,4.0,Good,Excellent,1,Low Risk,11.4375
ID02431,Female,22,Economics,74.2,4.0,2.21,7.0,7,2.41,Low,Average,1,Medium Risk,31.2725
ID02432,Female,22,Computer Science,96.8,2.9,2.57,7.1,10,3.05,Excellent,Very Good,1,Low Risk,22.352500000000006
ID02433,Female,21,Economics,95.6,1.5,3.84,7.8,10,3.98,Excellent,Excellent,1,Medium Risk,17.380000000000003
ID02434,Male,20,Psychology,96.6,3.4,3.42,9.6,6,3.57,Excellent,Excellent,1,Low Risk,13.005000000000003
ID02435,Female,18,Mathematics,100.0,8.8,2.94,9.0,7,3.5,Excellent,Excellent,1,Low Risk,9.274999999999999
ID02436,Male,20,Psychology,85.2,6.3,3.72,8.5,13,4.0,Excellent,Excellent,1,Low Risk,9.109999999999998
ID02437,Male,20,Psychology,91.4,5.2,3.32,8.8,6,3.78,Excellent,Excellent,1,Low Risk,9.819999999999999
ID02438,Male,24,Mathematics,70.3,2.0,3.22,7.3,6,3.07,Low,Very Good,1,Medium Risk,32.19
ID02439,Male,24,Mathematics,100.0,2.9,3.21,7.2,10,3.57,Excellent,Excellent,1,Low Risk,15.312500000000002
ID02440,Male,24,Economics,80.0,5.8,3.33,9.3,4,3.85,Good,Excellent,1,Low Risk,14.8625
ID02441,Female,23,Psychology,80.4,6.6,3.35,7.3,10,3.72,Good,Excellent,1,Low Risk,14.507499999999997
ID02442,Male,20,Engineering,79.8,6.3,4.0,7.4,10,4.0,Good,Excellent,1,Low Risk,9.090000000000002
ID02443,Female,23,Economics,75.3,4.7,3.0,8.7,6,2.95,Good,Good,1,Low Risk,21.065
ID02444,Female,22,Mathematics,74.1,2.4,3.02,6.6,7,2.82,Low,Good,1,Medium Risk,30.630000000000003
ID02445,Male,24,Computer Science,77.1,6.6,2.48,6.8,5,2.53,Good,Good,1,Medium Risk,23.605000000000004
ID02446,Male,22,Economics,64.5,2.9,3.07,5.0,4,2.92,Low,Good,1,Medium Risk,32.5125
ID02447,Male,24,Business,73.2,6.7,4.0,6.3,5,4.0,Low,Excellent,1,Medium Risk,12.059999999999999
ID02448,Male,19,Engineering,100.0,3.4,3.59,6.5,13,3.86,Excellent,Excellent,1,Low Risk,9.9875
ID02449,Male,23,Economics,96.0,9.7,2.83,6.6,10,3.36,Excellent,Very Good,1,Low Risk,12.0375
ID02450,Male,23,Mathematics,98.9,3.2,3.12,8.2,8,3.48,Excellent,Very Good,1,Low Risk,15.394999999999996
ID02451,Male,18,Mathematics,100.0,3.1,2.45,5.5,8,2.7,Excellent,Good,1,Medium Risk,21.162499999999998
ID02452,Female,21,Engineering,100.0,3.8,2.62,9.2,7,3.02,Excellent,Very Good,1,Low Risk,16.875
ID02453,Female,20,Business,58.4,2.5,3.17,4.0,8,2.63,Critical,Good,1,High Risk,35.9825
ID02454,Male,18,Economics,66.6,2.2,2.85,7.9,9,2.64,Low,Good,1,Medium Risk,36.292500000000004
ID02455,Female,23,Economics,72.9,2.4,2.58,8.2,9,2.39,Low,Average,1,Medium Risk,35.019999999999996
ID02456,Male,18,Psychology,78.0,8.1,3.34,8.0,7,3.42,Good,Very Good,1,Low Risk,15.675
ID02457,Male,19,Computer Science,80.5,2.3,3.06,8.6,13,3.38,Good,Very Good,1,Low Risk,27.8
ID02458,Female,21,Mathematics,78.3,3.2,2.32,6.7,8,2.21,Good,Average,1,Medium Risk,31.665000000000003
ID02459,Male,23,Economics,88.3,12.3,2.06,8.9,6,2.58,Excellent,Good,1,Medium Risk,22.24
ID02460,Male,23,Economics,85.5,6.8,2.81,6.0,2,3.42,Excellent,Very Good,1,Low Risk,16.9375
ID02461,Female,20,Economics,74.2,6.7,2.31,6.1,10,2.58,Low,Good,1,Medium Risk,26.3975
ID02462,Female,24,Business,52.4,11.3,2.17,10.0,9,2.01,Critical,Average,1,High Risk,37.432500000000005
